"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",1663361,405241,1687723,401138,0.243627811401133,0.237679998435762,0.240653904918448
"R",24608804,4979856,24428270,4929446,0.202360748616633,0.201792677090928,0.202076712853781
"T",26272165,5385097,26115993,5330584,0.204973476681499,0.204111863561918,0.204542670121709
