"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",860960,117707,946960,123835,0.136715991451403,0.130771099096055,0.133743545273729
"R",3819722,1446462,4067350,1521765,0.378682532393719,0.37414164013424,0.376412086263979
"T",4680682,1564169,5014310,1645600,0.334175447082284,0.328180746702936,0.33117809689261
