"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",143067,1972,138632,1109,0.0137837516687985,0.00799959605285937,0.010891673860829
"R",573179,22803,565188,12821,0.0397833835503394,0.0226844872856465,0.031233935417993
"T",716246,24775,703820,13930,0.0345900710091226,0.019791992270751,0.0271910316399368
