"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",155659,11523,138700,10301,0.0740272004831073,0.0742682047584715,0.0741477026207894
"R",715009,141607,665038,126589,0.198049255324059,0.190348521437873,0.194198888380966
"T",870668,153130,803738,136890,0.175876453481695,0.170316695241484,0.173096574361589
