"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",260710,9064,248217,6098,0.0347665989029957,0.0245672133657243,0.02966690613436
"R",1055237,108795,1001266,73195,0.103100061881833,0.073102452295394,0.0881012570886136
"T",1315947,117860,1249483,79294,0.0895628775323018,0.06346144765475,0.0765121625935259
