"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",1587622,324737,1530276,304527,0.204543020945792,0.199001356618022,0.201772188781907
"R",7972870,1655573,7507344,1552538,0.207650820846195,0.206802565594437,0.207226693220316
"T",9560492,1980310,9037620,1857065,0.207134737417279,0.20548164229078,0.20630818985403
