Counts-435,Counts-436,Counts-435,Counts-436
157,537,319,723
158,741,367,710
199,656,281,714
234,636,270,642
189,718,294,641
187,537,292,673
233,598,259,655
262,548,299,525
236,510,261,488
180,488,288,597
231,418,272,541
203,433,225,471
249,370,277,427
222,388,253,442
242,359,289,399
210,319,317,364
155,317,329,347
240,269,257,316
208,290,256,360
275,265,256,354
195,300,381,326
195,197,312,350
265,183,345,322
247,190,337,292
293,199,304,330
262,187,291,271
254,199,282,258
294,247,343,304
256,240,348,345
334,272,326,315
271,315,319,268
271,282,363,307
355,278,335,338
299,270,371,310
310,185,442,294
326,262,387,277
333,182,402,400
358,228,359,279
388,210,442,390
420,250,466,346
461,235,477,386
404,242,549,330
500,368,516,384
420,270,494,428
458,263,571,369
453,354,627,394
453,385,439,335
560,384,566,383
590,335,622,403
520,318,666,397
503,357,633,407
561,382,747,418
561,402,660,486
509,334,739,423
604,424,570,406
663,314,680,385
628,352,613,378
690,347,728,352
612,361,722,419
641,349,691,443
620,368,666,445
730,348,819,423
626,384,613,355
646,357,646,384
652,318,723,434
575,398,729,467
614,338,722,370
648,389,654,336
651,373,637,398
627,336,667,381
604,277,679,440
530,310,589,430
597,260,624,417
589,369,653,416
476,301,643,356
581,321,463,330
515,337,543,365
497,320,504,417
392,334,531,349
517,282,492,332
391,284,480,341
341,327,362,482
380,279,414,397
372,408,395,368
345,348,387,360
437,400,398,327
424,342,449,392
356,324,330,360
335,274,404,385
275,356,341,331
303,299,334,319
315,359,357,429
237,366,389,489
305,318,385,417
304,332,338,332
251,272,349,376
289,399,382,342
319,362,326,444
261,328,302,418
172,406,352,422
243,338,354,392
223,305,303,333
276,349,307,306
255,353,269,351
214,244,282,375
205,361,363,408
271,276,275,281
259,252,332,395
259,355,311,366
268,306,320,393
244,287,268,389
308,270,356,286
204,277,325,293
287,231,283,409
271,270,319,366
294,272,311,299
341,230,437,297
291,314,361,337
344,276,416,327
312,271,414,339
310,322,428,352
428,324,455,355
365,339,551,385
442,295,524,433
441,314,545,374
440,311,547,459
395,285,643,326
494,370,501,424
443,290,636,333
414,397,726,420
511,359,658,353
526,341,520,391
440,308,688,465
456,328,681,368
545,332,673,336
502,326,643,357
424,262,601,352
456,297,613,378
428,276,609,337
444,265,680,374
389,316,654,329
352,256,651,290
388,264,520,410
360,220,493,371
381,315,577,347
433,204,504,337
325,323,487,392
290,325,458,279
432,271,504,343
348,276,479,293
333,237,434,283
287,247,398,309
304,216,452,356
239,316,407,284
368,293,337,304
382,293,429,294
284,262,425,266
250,270,370,446
221,318,492,325
215,297,381,422
303,228,389,305
303,238,454,274
239,281,344,311
229,225,401,353
216,310,324,378
285,295,361,314
228,234,327,355
278,307,330,391
225,255,345,307
233,312,341,373
270,277,368,364
204,235,370,293
236,301,287,343
206,211,430,338
216,304,311,333
245,317,225,353
220,294,295,472
229,238,301,331
205,260,318,274
240,305,352,374
231,363,368,359
272,288,340,406
289,322,323,346
193,337,354,404
193,320,376,356
240,278,346,406
252,334,375,332
257,389,368,416
269,331,341,375
299,360,370,372
258,320,351,334
261,292,380,326
262,345,359,355
267,343,340,337
304,344,383,443
303,373,359,333
358,326,379,357
289,277,345,362
296,346,329,319
314,331,363,314
323,353,394,362
260,354,371,360
256,282,366,365
296,281,320,322
282,327,393,382
332,283,344,398
254,368,350,297
392,268,419,397
291,342,413,365
361,328,366,431
347,389,417,499
438,436,418,379
393,363,429,498
368,480,449,485
358,476,418,467
406,475,375,456
368,482,476,528
481,582,592,552
478,518,544,643
498,477,641,646
530,554,564,575
564,536,642,719
545,627,581,581
515,599,598,576
503,647,638,632
529,573,636,691
586,590,621,684
480,640,619,617
407,591,554,591
506,571,637,620
447,607,725,575
482,546,553,628
434,429,523,576
436,584,631,583
341,448,601,614
443,436,559,559
449,560,610,456
331,482,637,459
360,542,524,511
341,355,575,581
348,448,479,578
298,358,420,475
298,399,523,502
294,383,534,525
236,382,522,490
241,367,530,537
250,364,412,465
242,333,562,499
213,366,557,484
261,375,570,472
204,361,451,437
234,373,610,458
238,331,553,442
236,384,484,434
277,418,533,428
325,391,528,445
264,431,500,511
291,327,458,465
253,415,572,549
371,477,467,608
310,509,631,578
318,532,504,524
303,506,600,572
387,475,727,639
314,449,566,694
332,615,601,561
303,584,621,653
466,534,630,556
433,571,575,620
412,551,712,728
395,616,755,690
362,623,627,705
495,646,663,623
430,673,667,651
472,673,681,616
392,569,622,725
462,551,725,644
531,656,630,666
479,523,654,721
492,660,766,652
538,447,652,584
483,455,744,603
560,489,826,503
611,505,978,599
662,514,830,594
750,609,902,533
690,462,925,543
789,478,931,678
877,565,913,560
917,547,1091,652
976,529,1073,631
983,539,1061,668
1199,492,1441,627
1162,584,1238,589
1255,551,1312,690
1135,593,1256,517
1113,475,1237,624
1307,512,1340,658
1483,460,1378,588
1147,510,1148,572
1103,436,1253,462
996,494,1316,492
1167,500,1229,450
1108,442,1010,541
1027,452,1135,600
1004,395,1032,404
960,318,927,361
733,351,944,476
883,318,914,396
718,359,820,439
627,394,705,407
699,307,656,349
662,277,638,365
511,363,560,384
518,282,578,303
576,309,521,342
536,285,467,241
486,244,552,351
417,328,458,317
485,257,601,363
414,274,491,310
429,285,519,309
426,312,520,386
541,339,543,373
469,350,582,369
506,356,579,361
570,330,615,376
568,360,564,402
674,393,637,413
595,374,673,415
558,287,703,442
516,388,693,389
607,318,684,389
591,286,582,393
562,411,691,332
469,318,629,350
554,355,586,433
565,359,451,377
504,264,508,395
517,292,556,320
573,305,641,448
464,319,481,365
559,239,621,408
568,335,604,335
588,339,591,347
649,270,685,359
638,317,653,322
820,394,642,384
593,347,776,335
633,293,719,315
