"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",697295,141506,688293,134496,0.202935629826687,0.195405154490893,0.19917039215879
"R",2881467,638334,2753563,606710,0.221530907693893,0.220336342404368,0.220933625049131
"T",3578762,779840,3441856,741206,0.217907756928234,0.215350671265736,0.216629214096985
