"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",580203,138655,592438,146692,0.238976702981543,0.247607344566014,0.243292023773778
"R",2295787,570934,2420513,604029,0.248687704913391,0.249545860732828,0.24911678282311
"T",2875990,709589,3012951,750721,0.246728604758709,0.249164689369326,0.247946647064018
