"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",109640,43230,113175,46222,0.394290404961693,0.408411751711951,0.401351078336822
"R",417644,178009,446916,190328,0.426221854019213,0.425869738384842,0.426045796202027
"T",527284,221239,560091,236550,0.419582236517702,0.422342083697114,0.420962160107408
