"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",22118,4909,26551,4918,0.221945926394792,0.185228428307785,0.203587177351288
"R",82197,18196,93005,18228,0.221370609632955,0.1959894629321,0.208680036282528
"T",104315,23105,119556,23146,0.221492594545367,0.193599652045903,0.207546123295635
