"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",41767,8131,38721,8131,0.194675222065267,0.20998941143049,0.202332316747878
"R",144763,31150,138960,31151,0.215179293051401,0.224172423719056,0.219675858385229
"T",186530,39281,177681,39282,0.210588109151343,0.221081601296706,0.215834855224024
