"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",49443,10308,52928,9489,0.208482494994236,0.179281287787183,0.193881891390709
"R",184731,39757,194957,36597,0.215215637873448,0.187718317372549,0.201466977622999
"T",234174,50065,247885,46086,0.213794016415144,0.185916856606894,0.199855436511019
