"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",551272,126059,541819,123157,0.228669332017588,0.227302844676912,0.22798608834725
"R",2414959,519071,2362630,507122,0.214939880966923,0.214643003771221,0.214791442369072
"T",2966231,645130,2904449,630279,0.217491490042414,0.217004671109735,0.217248080576075
