"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",772154,159644,804162,166687,0.206751502938533,0.207280373855019,0.207015938396776
"R",3205997,657360,3289958,686363,0.205040740836626,0.208623635924836,0.206832188380731
"T",3978151,817004,4094120,853050,0.205372797563491,0.208359794046095,0.206866295804793
