"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",20909,4085,21817,3803,0.195370414653977,0.174313608653802,0.184842011653889
"R",73941,15416,80202,14349,0.208490553278966,0.178910750355353,0.193700651817159
"T",94850,19501,102019,18152,0.205598313125988,0.177927640929631,0.19176297702781
