"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",21662199,5521824,15543756,4118551,0.254905976997072,0.264964980150229,0.259935478573651
"R",75156891,18779281,56717224,14006860,0.249867720047121,0.246959547949667,0.248413633998394
"T",96819090,24301105,72260980,18125411,0.250994974234936,0.25083262086952,0.250913797552228
