"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",88385,16515,80867,15944,0.1868529727895,0.197163243350192,0.192008108069846
"R",341119,66831,315657,64517,0.195916967392611,0.204389574759945,0.200153271076278
"T",429504,83346,396524,80461,0.194051743406348,0.202915838637762,0.198483791022055
