"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",31265,5437,33242,6865,0.173900527746682,0.206515853438421,0.190208190592551
"R",122543,21619,131763,27300,0.176419705735946,0.207190182372897,0.191804944054421
"T",153808,27056,165005,34165,0.175907625091023,0.207054331686919,0.191480978388971
