"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",98885,29735,105815,32728,0.300702836628407,0.309294523460757,0.304998680044582
"R",378045,101127,405266,111304,0.26749990080546,0.274644307689271,0.271072104247365
"T",476930,130862,511081,144032,0.274384081521397,0.281818341906664,0.278101211714031
