"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",173954,37957,183938,41325,0.218201363578877,0.224668094684078,0.221434729131478
"R",673855,129088,723739,140544,0.191566434915523,0.194191552479554,0.192878993697539
"T",847809,167045,907677,181869,0.197031406838097,0.200367531621932,0.198699469230014
