Counts-435,Counts-436,Counts-435,Counts-436
4588,1469,2749,2069
4474,1314,2882,1997
4878,1570,2988,2056
5278,1797,3453,2099
5377,1522,3181,2071
5722,1688,3813,2142
6102,1928,4364,2182
5973,1522,4092,1898
7006,1685,4254,1716
6472,1638,4598,2123
6685,1768,5087,2046
6788,1775,5292,2444
7032,1751,5038,2353
7252,1952,5107,2195
7597,1851,5738,2366
7975,1582,5330,2345
7812,1720,5371,2410
8030,1713,5540,2116
7778,1838,5889,2468
7904,1863,6138,2321
8121,1776,6452,2380
8075,1617,5992,2873
7848,1948,6157,2538
7565,1793,6451,2266
8510,1893,6187,2596
8309,1760,6875,2270
7752,1792,6301,2012
8770,1885,6050,2130
8077,1780,6270,2327
8845,1793,6199,2250
8824,1775,6265,2291
8897,2027,6178,2223
8490,1931,6127,2391
8168,1728,7066,2424
7978,1980,6314,2386
8444,1616,6332,2308
8713,1542,6583,2107
7119,1712,6553,2480
8445,2001,6671,2324
7839,1734,7195,2352
7964,1763,6963,2435
8175,1814,6784,2389
7615,1967,6386,2275
7397,1943,7091,2298
7305,1811,7024,2204
7259,1872,6789,2473
7392,1700,6471,2403
7423,1817,6560,2289
6843,1678,6497,2462
6484,1820,6659,2392
7204,1705,6494,2193
6306,1952,5976,2407
6283,1978,6205,2431
6220,1902,5914,2264
5943,1616,6243,2319
5686,1989,5676,2570
5648,2043,5778,2219
5559,2198,5427,2488
6392,2417,5506,2119
5801,2368,5488,2494
5702,2686,5040,2202
6021,2476,5152,2138
5673,2722,5302,2420
5523,2953,4880,2425
5162,3212,5203,2629
5111,3284,5037,2673
5437,3631,4655,2694
5009,3713,5105,3132
5012,4200,5109,3190
4878,3953,4545,3160
4777,4328,4369,3326
4480,4515,4828,2972
4065,4942,4347,3454
3983,4998,4169,3489
3820,4850,4205,3915
3713,5125,4261,4436
3541,4956,4165,4622
3650,5145,3969,4256
3409,5598,3574,4666
3192,5309,3200,4707
3250,5279,3575,4738
3161,5458,3354,4754
3020,5149,3230,4722
2908,5444,3233,5016
2778,5350,3082,4374
2894,5217,3245,5185
2688,5738,2993,4673
2699,4567,2988,4931
2769,4991,2615,4947
2666,4614,3162,5159
2662,4761,2638,4792
2275,4933,2994,4713
2266,4654,2444,4866
2370,5198,2212,4314
2414,3986,2466,4568
2223,4346,2416,4323
2319,3973,2249,4168
2378,3353,2090,4605
2378,4174,2337,4039
2216,3343,2075,3834
