Counts-435,Counts-436,Counts-435,Counts-436
1513,1294,1642,1637
1540,1182,1652,1465
1893,1134,1661,1527
1709,983,1982,1507
2195,1037,2315,1448
2302,1075,2396,1421
2215,949,2219,1269
2529,1040,2652,1239
2746,1181,2930,1537
2818,1027,3081,1410
3258,1031,3266,1254
3837,1256,3821,1500
3810,1135,4141,1625
4319,1160,4302,1484
4104,1173,4901,1482
4847,1090,4772,1489
5231,1253,5138,1504
5491,1224,5756,1636
5776,1359,5815,1538
5757,1308,6228,1688
6010,1325,6366,1704
6739,1299,6798,1770
6968,1492,7403,1747
7973,1440,7930,1898
8083,1591,7706,1765
8934,1466,8828,1864
8918,1675,9007,2000
9197,1791,9536,1883
10320,1814,9650,1803
10210,1974,9999,2150
10399,1784,10522,2322
10791,1758,10257,2451
10927,1886,10655,2130
11098,1983,10808,2055
11905,1814,11356,2276
12209,1908,11437,2320
11502,1689,11071,2176
11469,1829,11281,2117
10879,1957,10865,2044
10843,1788,10791,2124
10836,1987,10698,2074
10158,1835,9880,2003
9418,1783,9851,2076
9301,1420,9319,1942
9194,1623,8571,1992
8345,1418,8562,2096
8331,1454,8235,1714
7390,1461,7368,1923
6779,1435,7600,1681
6925,1514,7315,1672
6505,1373,6582,1609
6533,1315,6440,1639
5959,1257,6194,1809
5901,1333,5830,1557
5376,1243,5804,1523
4858,1378,5525,1593
4871,1237,4965,1631
4568,1452,5049,1421
4100,1316,4622,1576
4050,1336,4060,1510
3514,1249,3801,1425
3435,1337,3558,1409
2968,1363,3183,1616
2977,1350,3136,1517
2775,1331,2933,1529
2516,1295,2830,1390
2108,1450,2596,1590
2206,1405,2432,1669
1911,1364,2272,1688
1805,1348,2059,1589
1838,1265,1976,1802
1703,1267,2011,1592
1435,1491,1956,1625
1707,1484,1918,1610
1645,1399,1823,1490
1505,1330,1799,1659
1586,1383,1558,1575
1515,1306,1661,1686
1487,1374,1605,1583
1459,1278,1751,1669
1496,1309,1519,1630
1368,1332,1553,1469
1477,1196,1653,1828
1545,1293,1727,1561
1582,1421,1838,1533
1725,1398,1667,1478
1731,1336,1813,1736
1837,1479,1660,1540
1829,1265,2096,1474
2163,1188,2157,1523
2230,1334,2594,1551
2478,1202,2433,1505
2723,1360,2808,1487
2817,1201,3127,1506
3558,1329,3114,1555
3546,1298,3591,1423
4040,1350,3947,1797
4360,1457,4177,1711
4594,1556,4457,1639
4895,1654,4842,1779
5349,1692,5340,1902
5991,1668,5851,1745
6607,1531,5620,1804
6248,1520,6500,1827
7096,1738,6650,1751
6865,1748,6918,1982
7234,1724,7095,2003
7178,1788,7175,1876
7408,1720,7538,1730
7326,1820,7552,1851
7220,1824,7588,1930
7431,1639,7273,1972
7047,1752,7404,1904
7153,1520,7175,1977
7400,1693,6542,1928
6623,1711,6452,1622
6589,1635,6165,1865
6352,1763,6709,1625
6163,1478,6179,1762
5854,1407,5581,1576
5148,1194,5414,1487
4817,1537,5004,1514
4274,1272,4959,1398
4285,1166,4467,1429
3975,1163,4327,1420
3580,1124,3803,1371
3080,1062,3265,1475
2738,1120,3088,1291
2778,966,2708,1132
2256,982,2706,1244
1724,953,2447,1257
1851,1007,1936,1325
1629,776,1894,1178
1518,742,1727,1248
1302,794,1515,1080
1223,854,1551,1065
1004,813,1400,924
1172,866,1320,1118
1078,795,1479,1020
1024,763,1286,1063
948,818,1158,1159
1013,803,1317,1139
909,898,1125,1133
903,926,1235,1158
1053,762,1166,1083
925,860,1208,939
979,834,1303,1169
904,856,1161,1258
909,867,1077,999
909,914,1230,1064
869,897,1341,1065
1009,824,1227,1156
890,794,1217,1262
945,919,1233,1112
889,877,1213,1146
886,867,1449,1116
747,988,1337,1199
800,1024,1303,1265
830,955,1303,1171
730,902,1126,1328
877,967,1239,1171
882,1043,1331,1194
1010,998,1299,1397
843,983,1266,1156
788,943,1283,1212
775,986,1425,1261
879,930,1377,1160
836,1092,1407,1334
912,976,1229,1327
949,1014,1349,1295
788,1030,1386,1152
1047,981,1544,1208
894,955,1487,1275
986,904,1650,1259
969,862,1574,1216
924,1123,1567,1182
894,989,1422,1243
899,922,1542,1101
998,808,1523,1203
1155,848,1477,1282
1007,881,1400,1188
1061,820,1531,1229
1100,957,1560,981
1095,860,1499,1091
1103,832,1568,1118
1152,902,1349,1259
1015,894,1491,1266
1219,1011,1447,1360
1303,1307,1533,1451
1334,1339,1722,1536
1564,1563,1648,1764
1646,1754,1555,1726
1636,1882,1998,2199
1912,2005,2009,2164
1824,2497,2256,2234
2229,2337,2064,2590
2483,2507,2278,2650
2644,3060,2652,2737
2733,3059,2814,2791
3159,3215,3103,3219
3109,3265,3071,3488
3449,3568,3429,3487
3571,3786,3659,3556
3677,3594,3641,3669
3662,3449,3721,3686
3601,3731,3811,3831
3927,3699,4081,3815
3997,3444,4072,3812
3979,3507,4044,3838
4206,3652,4071,3898
3955,3610,4214,3890
4025,3535,4024,3891
3996,3495,4112,3717
3696,3433,4174,3640
3787,3691,3944,3596
3275,3237,3662,3497
3381,3113,3395,3530
2916,3079,3324,2982
2743,2868,3239,3403
2735,2778,3034,3123
2252,2757,2433,2871
2199,2617,2403,3276
2042,2587,2424,2707
1869,2413,1980,2532
