"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",43573,8981,39264,7747,0.206113877860143,0.197305419722901,0.201709648791522
"R",159422,33851,144102,29200,0.212335813124914,0.202634245187437,0.207485029156175
"T",202995,42832,183366,36947,0.211000270942634,0.201493188486415,0.206246729714525
