"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",4171118,756762,3905627,744775,0.181429055711203,0.190692813215394,0.186060934463298
"R",17057202,3473529,16789005,3418513,0.203640022554696,0.203616176181971,0.203628099368334
"T",21228320,4230291,20694632,4163288,0.199275825877884,0.201177194163201,0.200226510020543
