"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",1651769,254694,1585582,247098,0.154194684607836,0.155840568321285,0.15501762646456
"R",5501592,1169041,5176847,1134176,0.212491402488589,0.219086250762288,0.215788826625439
"T",7153361,1423735,6762429,1381274,0.199030218103071,0.204257079815551,0.201643648959311
