"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",659614,134770,621639,130158,0.204316463871294,0.209378755193931,0.206847609532613
"R",2249702,618592,2172309,597426,0.274966195522785,0.275018885434807,0.274992540478796
"T",2909316,753362,2793948,727584,0.258948151386786,0.260414295470066,0.259681223428426
