"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",419846,131136,471690,160431,0.312343097230889,0.340119570056605,0.326231333643747
"R",1557425,601912,1870228,736377,0.386478963674013,0.393736485604964,0.390107724639488
"T",1977271,733048,2341918,896808,0.370737243402649,0.382937404298528,0.376837323850589
