"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",298512,64490,296343,67804,0.216038216219113,0.228802435016181,0.222420325617647
"R",1154640,296010,1195491,311221,0.256365620453128,0.260329019624573,0.25834732003885
"T",1453152,360500,1491834,379025,0.248081411992689,0.25406647120256,0.251073941597625
