"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",3039921,541194,3153283,578495,0.178028968515958,0.183458002342321,0.180743485429139
"R",10073557,2484077,10724189,2655287,0.246593829766387,0.247597930249085,0.247095880007736
"T",13113478,3025271,13877472,3233782,0.23069936137461,0.233023853335824,0.231861607355217
