"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",116243,21075,108702,18552,0.181301239644538,0.170668432963515,0.175984836304026
"R",436471,96735,401644,85153,0.221629844823597,0.212011134238281,0.216820489530939
"T",552714,117810,510346,103705,0.213148210466896,0.203205276420311,0.208176743443603
