"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",487704,153690,448317,145484,0.315129668815511,0.324511450603033,0.319820559709272
"R",1883156,705435,1784827,667771,0.374602528946088,0.374137661521257,0.374370095233672
"T",2370860,859125,2233144,813255,0.362368507630143,0.364174903185822,0.363271705407982
