"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",261106,43498,285488,50141,0.166591346043369,0.175632601020008,0.171111973531689
"R",970047,199654,1096588,230147,0.205818893311355,0.209875541224234,0.207847217267794
"T",1231153,243152,1382076,280288,0.19749941721297,0.202802161386205,0.200150789299587
