"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",9272368,2031811,10332552,2191614,0.219125362582676,0.21210771549952,0.215616539041098
"R",53188072,11756193,57353424,12680828,0.221030628822192,0.221099755090472,0.221065191956332
"T",62460440,13788004,67685976,14872442,0.220747788520222,0.219727082017699,0.22023743526896
