"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",422491,51382,464489,57795,0.121616791836986,0.124427058552517,0.123021925194751
"R",1845753,259657,2009481,292063,0.140678086396175,0.14534250386045,0.143010295128312
"T",2268244,311039,2473970,349858,0.137127663514155,0.1414156194295,0.139271641471827
