"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",22936840,4736507,24695776,5060971,0.206502159844163,0.204932657309493,0.205717408576828
"R",114321104,23935717,122075624,25575381,0.209372689402999,0.209504405236544,0.209438547319772
"T",137257944,28672225,146771400,30636352,0.208893009500419,0.208735162300012,0.208814085900216
