"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",26555528,5675597,27025776,5712310,0.213725631815718,0.211365253674862,0.21254544274529
"R",130488936,28681361,131447640,28866888,0.219799178989397,0.219607503033147,0.219703341011272
"T",157044464,34356958,158473416,34579198,0.218772168880783,0.218201884409433,0.218487026645108
