"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",822116,241701,794876,231399,0.293998657123812,0.291113330884314,0.292555994004063
"R",3575802,1221425,3444057,1169364,0.341580713920961,0.339530965950912,0.340555839935936
"T",4397918,1463126,4238933,1400763,0.33268605735714,0.330451790580318,0.331568923968729
