"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",2585501,375287,2741958,404701,0.145150591703504,0.147595623273588,0.146373107488546
"R",11066218,1896495,11730966,2045138,0.171376978114836,0.174336708502949,0.172856843308892
"T",13651719,2271781,14472924,2449839,0.16640988581731,0.169270494338255,0.167840190077783
