"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",971182,253134,975594,252242,0.260645275550824,0.258552225618444,0.259598750584634
"R",4343531,1279199,4320280,1274695,0.294506704338014,0.295049163480145,0.29477793390908
"T",5314713,1532333,5295874,1526938,0.288319049401162,0.288325968480368,0.288322508940765
