"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",289585,9321,281243,18223,0.0321874406478236,0.0647945015520386,0.0484909710999311
"R",1270741,47104,1285468,92088,0.0370681358357053,0.0716377226037521,0.0543529292197287
"T",1560326,56425,1566711,110311,0.0361623147983178,0.0704092841628099,0.0532857994805638
