Counts-435,Counts-436,Counts-435,Counts-436
723,637,896,783
838,442,823,726
914,586,814,629
809,478,1014,611
722,635,969,744
899,551,1023,629
966,514,1154,614
889,539,941,667
1051,441,1126,758
1038,422,1257,703
1206,476,1325,585
1423,478,1293,651
1251,334,1166,673
1577,441,1394,664
1503,600,1420,754
1549,548,1363,722
1615,464,1839,557
1672,615,1629,694
1807,530,1782,832
1956,492,1899,633
2033,492,1935,734
2146,531,2179,733
1913,508,1918,753
2366,566,2443,626
2412,529,2243,716
2500,532,2542,882
2550,589,2525,725
2672,686,2761,930
2741,726,2554,783
2943,546,2933,734
2960,608,2822,776
3076,767,3157,785
3104,686,3324,868
3610,652,3537,830
3739,823,3475,726
3924,791,3678,987
4058,803,3692,853
4268,804,3845,823
4212,724,4130,982
4619,797,4586,871
4721,658,3833,927
4685,804,4161,811
4451,788,4128,953
4399,748,4020,894
4019,763,4486,850
3909,806,3545,1133
4060,859,4474,925
4014,735,4296,923
4046,834,3958,1021
3986,661,3851,908
3767,725,3922,830
4039,686,3703,821
3856,639,3496,871
3579,749,3786,922
3297,867,4046,860
3469,788,3413,802
3433,706,3235,902
3319,707,3238,841
3214,698,3094,818
2630,578,2910,759
2615,679,3121,855
2639,661,2577,746
2399,645,2176,905
2288,527,2058,762
1777,695,2116,839
1934,507,1823,784
1762,743,1756,764
1514,573,1677,771
1370,607,1752,908
1428,683,1493,637
1334,768,1457,830
1194,593,1202,679
1204,745,1308,697
1116,836,1175,694
1126,724,1030,755
1088,639,1074,854
1088,578,1084,654
1061,634,1073,736
934,638,984,787
980,569,916,778
842,642,954,656
1038,651,908,835
942,794,932,797
754,621,983,777
803,627,724,765
781,603,861,800
716,650,786,777
581,652,822,863
782,647,809,713
771,615,786,656
918,584,904,737
823,629,961,860
855,710,829,801
792,652,909,574
1004,672,826,586
872,628,909,518
1020,394,799,563
1028,496,1085,676
920,638,1047,598
1129,528,1216,742
1263,552,1138,562
1367,547,1202,685
1515,643,1460,689
1557,512,1449,735
1675,545,1620,716
1909,538,1861,520
2062,874,1934,671
2240,676,2081,734
2436,598,2250,773
2544,704,2624,702
2486,726,2886,826
2740,703,2500,703
3053,668,2786,869
3043,784,2971,812
3071,820,2927,874
3375,741,3150,910
3222,653,3357,967
3203,624,3225,883
3123,822,3056,846
3345,732,2905,773
3256,899,3250,1071
3022,708,3196,719
2892,747,3257,777
2861,699,2924,780
2643,722,2840,793
2562,636,2348,702
2398,636,2316,849
2169,528,2035,586
1960,570,1771,576
2152,592,1782,615
1689,587,1624,558
1479,417,1389,658
1364,568,1533,565
1363,519,1426,548
993,505,1205,538
976,409,1027,615
982,367,992,463
876,487,913,568
841,385,883,597
810,474,757,471
756,338,810,499
720,412,780,573
673,481,813,459
656,395,759,494
567,381,683,495
685,381,703,559
616,442,665,476
578,478,603,543
631,348,599,544
570,381,538,511
598,484,650,498
604,431,675,534
660,483,766,572
565,433,700,573
547,416,595,472
583,430,588,658
558,467,712,517
544,451,670,539
572,454,482,600
517,362,630,576
540,537,629,512
566,457,625,564
567,532,639,653
656,340,575,571
565,465,600,471
644,524,566,532
602,430,524,549
564,476,650,627
569,533,559,569
570,456,676,581
510,529,550,646
663,458,717,542
618,464,614,573
596,480,587,511
594,519,625,618
730,505,734,619
587,356,623,586
499,424,699,580
524,462,635,603
596,396,728,540
568,446,584,562
648,428,729,675
654,406,673,512
606,461,747,547
577,469,612,438
581,477,771,519
489,410,660,507
591,412,729,512
571,386,713,427
655,402,738,557
615,479,724,452
513,385,789,560
761,492,756,537
675,473,867,593
784,445,810,554
849,505,856,653
785,604,870,711
921,651,972,687
903,614,1014,749
971,757,1040,884
1029,746,1185,882
1119,754,1221,946
1189,935,1339,1051
1379,1032,1540,1157
1540,1134,1626,1285
1690,1119,1589,1155
1673,1292,1836,1319
1800,1387,1980,1417
2196,1357,2084,1390
2074,1240,1978,1369
2465,1310,2127,1546
2436,1242,2381,1620
2322,1509,2313,1496
2786,1599,2378,1525
2713,1660,2476,1738
2297,1364,2281,1470
2263,1636,2537,1437
2313,1360,2291,1622
2227,1234,2165,1201
2075,1177,1963,1252
2030,1342,1885,1142
1948,1040,1858,1276
1583,1080,1457,1152
1543,965,1570,1133
1281,1038,1155,1147
1184,1020,1185,1020
983,907,1227,933
880,892,993,984
811,832,1036,897
998,852,850,1051
672,800,829,789
666,669,801,934
639,715,803,1030
577,833,619,783
685,912,790,1004
627,761,708,781
610,872,653,808
552,682,730,813
734,721,565,911
731,791,712,814
727,782,538,834
714,871,736,941
662,866,750,922
623,909,794,1069
817,884,739,1085
648,822,816,979
843,809,751,855
913,915,784,1115
926,1122,807,1019
744,821,784,1140
867,970,973,1000
939,1035,969,1080
985,991,866,1011
694,1036,952,1099
836,968,1020,1173
882,983,895,1000
904,868,1025,1093
863,977,915,1065
898,1028,994,1062
1079,942,1138,938
1231,926,1143,1112
1187,959,1224,978
1632,1017,1324,1131
1861,989,1358,1042
1997,1042,1811,1141
1941,966,2083,1131
2321,1200,2090,1286
2662,1089,2535,1310
2831,1159,2794,1387
3184,1242,2791,1283
3368,1185,3624,1517
3697,1361,3862,1607
4427,1569,3600,1398
