Counts-435,Counts-436,Counts-435,Counts-436
339,244,342,351
363,334,483,452
383,229,336,326
311,241,408,368
300,291,390,406
387,193,406,304
330,200,350,283
404,225,360,308
377,233,398,365
366,259,345,293
348,223,386,247
373,229,353,277
375,225,327,375
466,239,409,322
475,237,403,507
479,272,370,384
416,319,426,353
423,278,468,383
395,258,462,364
411,347,452,400
435,312,553,343
514,322,425,414
407,271,505,408
492,382,585,353
492,315,507,464
494,326,490,405
527,332,533,378
562,307,449,443
557,336,480,439
447,341,482,404
505,341,485,358
475,289,478,338
490,356,511,471
511,363,449,422
548,312,496,464
625,332,472,353
425,272,545,406
502,375,486,279
501,352,527,465
505,393,597,331
452,389,526,413
530,322,508,368
456,267,575,365
512,317,447,316
510,328,487,406
430,369,499,368
480,329,488,323
443,305,561,442
492,286,446,322
404,257,472,344
640,342,486,248
427,298,420,372
521,326,439,313
426,280,362,422
478,350,441,348
334,349,448,348
353,285,457,335
355,259,407,308
331,264,427,338
361,285,485,440
342,268,431,350
475,307,421,406
435,282,392,375
437,218,457,413
396,331,480,326
396,306,422,307
456,233,396,321
381,275,358,297
420,291,454,345
403,239,456,278
379,325,417,333
375,333,317,329
421,282,444,407
481,404,470,343
388,331,437,334
381,368,376,375
400,299,418,445
341,258,469,346
398,273,414,330
437,294,344,390
326,350,450,391
357,272,370,445
435,361,396,440
342,285,396,343
323,286,327,354
303,328,419,470
346,261,392,374
356,299,395,332
301,313,399,303
383,324,494,343
287,244,352,365
287,249,402,361
322,249,341,410
347,247,339,288
275,329,422,335
340,291,308,385
312,321,370,317
313,245,333,312
275,209,421,315
309,285,244,419
389,310,305,329
338,267,383,316
370,254,345,400
345,246,370,380
367,347,317,318
373,233,306,362
390,346,427,382
373,397,391,389
323,318,457,363
425,232,380,411
388,357,320,307
409,266,421,378
386,294,430,461
415,394,403,331
406,281,482,312
352,331,459,381
359,300,398,381
379,366,387,429
476,324,383,387
381,288,435,397
388,338,551,390
338,260,428,300
329,287,435,369
349,315,365,337
406,432,425,380
361,324,405,427
343,313,364,338
362,354,434,355
366,326,367,242
313,260,476,349
447,290,398,340
355,323,373,357
405,278,370,349
373,315,400,285
330,302,398,403
346,330,316,376
392,230,463,328
420,332,414,246
403,308,408,398
467,286,412,349
448,299,392,388
393,304,374,332
377,263,381,329
396,333,343,356
383,286,474,297
382,331,423,395
371,366,319,357
447,300,308,299
442,373,335,402
406,358,402,273
416,279,392,357
429,290,396,303
429,368,336,394
499,298,566,438
333,313,449,361
485,309,376,412
381,442,388,329
311,366,333,368
442,344,389,410
404,305,409,384
416,290,425,362
425,286,388,469
386,360,400,336
427,389,486,405
410,383,416,347
431,315,411,348
432,328,502,404
493,340,563,366
441,290,483,453
464,412,462,437
469,348,440,346
444,368,443,437
486,325,410,561
518,306,417,409
343,366,443,385
436,440,461,409
476,356,456,448
377,369,477,384
406,344,509,393
422,400,417,396
453,438,513,435
384,379,438,411
390,269,471,367
382,353,381,409
345,242,405,396
428,379,431,379
404,304,389,311
403,312,382,363
353,266,363,295
329,283,434,403
451,303,409,305
421,350,342,320
395,306,457,386
441,295,326,327
409,388,408,377
462,388,435,412
422,380,457,353
382,301,451,442
415,433,522,441
497,420,513,493
551,513,619,459
452,473,654,481
650,438,586,552
551,473,632,536
609,532,596,500
575,506,619,503
541,589,640,512
527,508,574,550
508,575,551,487
534,586,616,540
440,647,533,450
512,548,547,574
537,512,520,453
535,579,488,585
434,507,529,538
500,459,432,438
487,424,468,563
422,457,445,355
478,387,518,442
361,351,400,418
311,448,401,369
352,357,386,416
398,358,399,379
390,391,396,419
391,401,365,423
438,436,300,462
348,391,375,367
319,378,336,367
245,369,385,375
368,333,390,348
343,295,328,383
320,340,316,372
343,274,343,407
363,269,369,277
334,308,391,326
325,315,395,344
401,300,337,378
260,274,373,376
423,233,362,359
422,336,341,470
387,346,367,415
317,366,325,403
355,352,406,480
358,473,361,418
486,412,377,436
351,378,437,493
365,485,457,592
432,394,573,557
512,429,487,473
450,542,597,545
469,499,497,493
562,464,459,550
460,569,626,607
502,504,382,606
605,567,540,579
467,690,439,568
547,571,578,649
525,579,505,514
537,575,522,674
527,445,529,521
522,465,502,611
463,530,514,504
488,536,600,496
506,544,472,611
492,395,506,449
470,409,506,449
418,417,543,486
457,358,514,446
388,458,478,435
509,431,559,548
577,465,554,409
474,469,463,422
513,412,495,358
585,396,489,407
576,434,502,388
511,392,495,375
503,365,424,396
439,389,538,431
542,412,494,540
512,321,479,422
486,333,569,440
505,380,454,479
548,339,459,330
510,406,459,315
536,336,441,458
438,343,405,326
398,349,399,327
298,306,441,320
424,347,438,359
427,313,416,334
334,315,384,337
419,319,319,313
389,286,462,334
345,247,336,358
390,269,345,285
327,266,310,328
403,278,444,255
405,296,433,347
378,291,338,372
384,221,403,340
282,350,364,382
364,351,303,359
365,349,324,418
399,363,436,350
495,337,434,397
366,249,481,274
464,307,467,412
413,276,465,326
417,249,541,371
399,393,466,364
461,356,397,348
408,317,471,364
467,331,416,376
385,268,462,320
506,370,441,280
387,323,324,298
357,360,396,319
365,301,465,314
374,329,420,322
356,230,382,271
328,273,290,293
338,248,424,331
330,283,310,326
297,234,346,341
325,219,274,318
277,350,346,264
256,275,253,345
280,233,309,310
385,210,312,327
310,244,363,258
308,282,333,302
393,196,289,332
403,282,326,267
329,314,357,239
300,266,385,294
407,250,370,392
314,367,336,259
376,316,434,281
379,312,410,396
296,381,344,361
407,292,442,398
313,292,464,350
405,322,395,370
377,261,413,387
409,277,358,398
402,295,426,354
401,355,423,354
353,347,422,363
385,319,482,336
304,253,406,446
382,378,407,366
