Counts-435,Counts-436,Counts-435,Counts-436
205,861,417,972
224,725,305,872
221,683,385,949
253,742,311,859
234,656,303,899
240,696,335,903
213,724,335,851
243,653,338,831
221,676,303,849
264,578,301,773
219,631,295,729
194,447,310,675
224,469,318,629
255,450,332,584
238,498,334,481
191,340,303,451
247,418,304,452
289,316,324,405
268,370,343,413
247,329,331,355
222,221,363,366
271,283,329,340
249,237,304,426
265,291,373,360
273,224,367,347
213,275,365,388
259,214,419,354
356,280,374,383
386,237,405,307
350,271,385,282
327,274,415,444
371,294,443,280
419,316,510,328
349,257,617,411
431,241,491,427
424,290,542,419
430,326,629,347
536,335,565,345
436,261,587,457
543,384,600,468
546,344,536,408
544,371,677,422
585,371,634,513
667,350,580,459
533,389,620,439
587,354,639,557
633,392,645,403
680,402,754,505
667,441,788,518
717,348,695,459
585,394,679,519
612,365,803,524
783,316,804,479
733,517,706,558
717,515,843,463
743,424,936,586
792,411,932,488
976,452,851,450
793,348,830,448
825,416,1139,463
877,414,911,456
806,449,832,456
823,396,834,551
823,336,880,515
860,421,756,510
901,413,844,392
847,348,901,534
761,368,847,467
839,352,811,516
746,368,851,490
747,404,825,475
678,348,708,569
563,367,822,513
609,411,742,431
628,378,715,378
637,410,810,413
636,345,702,439
636,256,629,330
442,392,568,366
503,326,587,401
524,399,564,413
455,342,538,454
453,339,586,443
462,332,557,390
409,391,543,459
376,336,524,438
405,347,439,399
433,337,387,430
380,413,484,496
394,336,442,475
374,397,410,411
366,374,513,451
323,296,427,450
338,448,470,425
348,311,415,446
357,332,443,430
379,429,366,467
325,402,449,434
294,381,464,525
252,398,416,501
249,385,477,457
282,334,349,470
246,318,415,352
344,419,351,452
268,346,375,470
262,352,416,429
342,327,379,509
239,372,391,388
325,296,387,375
267,322,331,418
251,361,362,396
299,360,416,445
319,267,450,453
340,382,467,387
310,307,414,432
354,295,492,455
332,333,450,436
389,351,583,413
364,318,417,506
391,390,607,462
431,296,613,473
464,370,608,542
461,337,592,492
452,331,727,506
537,336,745,414
524,347,632,436
643,380,784,532
546,391,653,434
509,362,736,459
598,367,840,467
610,452,966,468
711,403,918,462
620,319,980,480
689,372,821,465
578,314,812,461
692,336,837,415
711,369,794,428
687,376,909,448
571,285,747,343
580,396,837,465
589,351,882,388
569,376,720,419
483,326,714,490
502,333,743,390
493,311,752,409
436,325,667,425
489,310,671,411
429,246,568,417
326,377,579,398
419,317,545,483
303,327,465,424
305,346,481,379
379,249,474,485
339,287,488,383
258,345,380,353
313,330,427,351
344,315,419,424
305,276,426,421
315,317,433,380
404,337,390,368
325,362,458,445
292,374,480,285
364,309,456,377
303,305,405,353
307,227,421,388
276,362,483,366
306,277,389,383
301,332,356,474
293,302,325,461
273,425,336,300
307,321,319,365
292,320,376,394
272,340,397,357
278,299,426,425
237,301,434,358
284,332,408,468
246,371,390,398
249,354,315,334
291,315,302,373
232,359,357,415
275,414,358,453
329,365,300,386
301,405,412,373
281,356,309,482
263,346,401,378
268,337,423,443
305,377,419,434
278,358,304,441
244,405,414,457
274,376,331,421
332,385,424,436
312,274,399,420
337,399,291,380
266,359,323,513
284,431,286,424
343,312,432,448
305,295,320,373
353,308,333,367
308,313,379,385
243,275,397,323
253,311,340,421
205,364,339,506
192,323,359,379
289,280,472,395
272,326,369,409
295,307,417,358
284,335,394,366
316,339,356,410
326,273,410,419
366,370,437,439
364,400,486,390
357,343,423,455
374,438,457,429
308,477,413,543
479,471,503,619
449,580,586,638
431,509,430,666
447,581,618,623
575,499,553,621
595,724,612,803
482,578,643,679
518,645,618,683
498,725,572,749
647,729,674,821
503,772,817,836
529,792,732,725
579,663,763,878
594,728,704,880
642,636,641,835
629,808,827,851
644,727,815,876
558,669,780,799
548,654,755,712
484,707,862,796
492,567,818,699
493,669,656,710
427,606,754,676
394,572,696,677
363,583,665,679
402,570,616,704
347,559,587,613
289,484,618,698
296,464,620,594
266,468,633,665
388,640,512,791
231,442,517,630
266,540,556,534
211,508,557,657
284,487,505,609
236,445,538,494
257,504,588,630
204,472,669,624
299,463,531,483
263,458,519,653
295,450,569,615
300,479,614,578
200,570,557,602
285,534,587,592
362,466,643,597
355,468,607,590
333,511,677,678
331,486,746,657
367,527,732,611
392,554,794,739
423,583,672,630
365,619,696,787
410,500,606,682
398,642,821,843
406,592,639,814
357,723,689,769
408,606,651,813
400,632,807,745
385,686,845,786
407,640,726,752
476,581,731,714
496,669,851,700
440,733,706,617
557,544,671,756
444,640,753,756
539,623,794,630
542,691,824,654
603,695,796,612
653,567,1024,641
655,593,1001,717
664,596,1045,677
900,676,1120,769
950,639,1059,711
938,659,1164,792
1014,704,1279,863
1054,609,1318,770
1148,538,1266,917
1150,729,1477,831
1388,555,1718,831
1394,687,1502,689
1374,691,1535,693
1298,645,1667,762
1312,622,1547,812
1491,565,1665,775
1341,630,1616,561
1417,616,1812,619
1536,591,1533,758
1359,585,1728,607
1352,624,1770,657
1530,513,1442,708
1340,515,1591,561
1253,462,1283,643
1219,437,1322,582
1063,412,1138,452
1027,375,1206,439
943,458,1114,505
926,345,948,431
728,347,995,408
737,387,871,470
612,301,757,321
606,380,612,359
603,262,654,333
504,300,734,446
381,371,565,393
433,371,505,332
440,283,400,421
373,334,471,380
415,270,597,442
450,337,538,417
432,348,457,383
406,381,510,421
374,353,518,449
451,371,533,310
443,365,486,349
433,360,472,431
404,404,542,413
414,296,563,429
415,384,503,481
437,374,568,475
473,356,553,454
460,376,603,464
501,352,481,410
560,340,512,481
428,280,515,421
581,326,680,438
550,400,645,477
516,289,637,446
568,339,684,440
680,343,744,481
691,437,842,428
707,335,761,379
749,455,778,443
765,360,804,461
832,365,938,398
792,334,842,561
887,399,938,481
981,459,990,406
942,441,1046,522
910,367,1057,535
868,438,1098,453
1030,398,966,524
834,457,1015,531
1048,427,1042,516
1016,468,906,612
1023,440,874,554
959,519,967,443
781,468,986,439
720,438,842,546
623,460,768,516
785,513,765,527
740,457,606,513
642,539,677,547
620,434,640,553
693,540,582,479
532,586,576,702
666,605,600,633
614,669,570,713
549,799,742,757
585,974,740,843
771,1079,817,1085
806,1228,777,1296
800,1658,824,1674
910,1791,1105,1959
1019,2182,1055,2068
1146,2214,1140,2308
1253,2615,1250,2717
1163,2827,1323,2815
1310,3239,1402,3313
1331,3161,1493,3769
1419,3814,1446,4009
1567,3787,1467,3945
1402,4103,1569,4232
1629,4037,1516,4439
1520,4280,1534,4356
1481,4366,1470,4312
1181,4060,1249,4574
1119,4217,1260,4414
1205,4063,1209,4317
1005,4335,974,4489
919,4018,963,4160
843,4118,885,4356
622,3753,855,4143
623,3791,676,3607
500,3166,588,3765
525,3416,539,3333
474,3151,543,3158
404,2816,511,2898
458,2391,399,2730
350,2195,383,2303
430,2067,377,2048
429,1790,531,1749
526,1458,491,1775
403,1412,541,1414
492,1225,493,1231
540,911,586,1149
618,1032,643,1204
616,1052,753,1135
670,1115,663,1009
657,1050,638,1105
733,1010,880,1245
732,933,852,1079
958,1121,921,1210
1001,1159,1093,1401
971,1700,1094,1678
1139,1566,1211,1766
1359,1897,1278,1838
1381,1930,1497,2159
1458,2365,1480,2732
1683,2350,1688,2594
1600,2797,1729,2872
1822,2806,1620,3006
1691,2885,1953,3205
1832,3261,1883,3576
1834,3490,1884,3669
2013,3791,2160,3648
2108,3950,2018,3960
2150,4025,2005,3927
1893,4277,2127,3601
2122,3999,2150,3897
1997,3844,2058,3741
1944,3758,1882,3875
1819,3805,2041,3988
1814,3837,1962,3518
1745,3594,1765,3610
1614,3158,1804,2895
1609,2979,1674,2908
1437,2539,1585,2801
1341,2411,1411,2845
1367,2111,1459,2396
1339,2250,1447,2396
1184,1916,1562,2274
1441,1894,1433,2160
1316,1865,1362,2091
1186,1930,1490,2199
1335,2067,1541,2219
1528,2012,1780,2279
1536,2241,1869,2343
1681,2301,1919,2399
1923,2377,1962,2598
1843,2876,2121,2680
2003,2583,2331,2885
2167,2884,2135,2975
2299,2888,2246,2921
2339,3225,2455,3199
2734,3299,2537,3219
2563,3253,2633,3428
2683,3442,2627,3721
2625,3372,2803,3698
2751,3413,2965,3453
2772,3666,2885,3729
2965,3565,2922,3971
2835,3767,3073,3976
2845,3576,2936,3991
3030,4004,2808,4096
2967,4112,2725,4602
2947,4640,2881,4487
3016,4958,3000,5039
2756,5474,3110,5088
2927,5861,3048,5963
2696,6042,2977,6341
2794,6290,2764,6873
2830,7213,2930,7304
2522,7590,2883,8177
2499,7765,2740,8484
2690,8341,2668,9236
2337,9129,2577,9726
2435,9381,2598,10205
2175,9707,2154,10097
1987,10294,2251,10637
2017,10300,1948,10756
1779,10367,1902,10579
1929,9674,1808,10253
1885,10805,1923,10739
1551,10439,1590,10443
1530,10042,1738,10223
1485,9385,1557,9238
1362,8636,1526,8845
1311,7920,1468,7752
1422,6825,1567,6937
1207,6342,1278,6461
1353,6117,1385,5611
1373,5340,1374,5250
1259,4153,1202,4467
1190,3598,1228,3936
1106,3182,873,3040
892,2536,577,2070
731,1804,559,1670
420,1347,458,1235
419,1109,413,1067
465,1122,509,1054
411,1006,611,1037
492,898,525,972
534,980,456,1084
516,964,482,1197
508,1055,479,1079
474,1019,508,1067
495,881,416,1137
430,1033,551,1069
448,1142,486,1332
377,1128,473,1224
471,1097,379,1220
419,1002,472,1102
448,1123,537,1196
406,1243,426,1493
536,1419,629,1381
757,1583,828,1652
895,1428,1100,1779
1263,1651,1415,1979
1803,1771,1762,2013
2348,1938,2492,2334
2963,2147,3082,2246
3640,2214,3624,2228
4349,2306,4271,2162
4709,2199,5051,2477
4925,2461,5464,2210
5703,2187,5489,2174
5256,1968,5519,2219
5431,2122,5270,2171
4790,2021,4799,2035
4616,2028,4198,2054
4049,1956,3701,2109
3598,2126,3267,2237
2872,2261,2848,2350
2557,2454,2512,2735
2276,3054,2312,3217
2347,3192,2235,3591
2154,3642,2371,4142
2114,4228,2243,4188
2315,4502,2106,4322
2027,4373,2023,4420
1895,4739,1923,3856
1747,3801,1846,3812
1482,3643,1570,3088
1429,2838,1360,2888
1153,2580,1132,2295
1254,2085,1056,1727
869,1713,913,1641
785,1315,705,1479
884,1082,815,1083
930,916,785,1069
921,828,939,921
1099,782,1099,825
1175,896,1056,854
1267,846,1304,973
1339,1003,1388,1111
1173,1083,1341,1160
1434,1327,1342,1342
1191,1300,1372,1511
1456,1612,1294,1853
1183,1783,1274,2040
1145,2071,1230,2068
1018,2016,1066,2349
1030,2249,998,2318
984,2434,1029,2298
933,1950,882,2354
837,2008,878,2029
710,1946,687,1921
557,1565,712,1898
589,1412,701,1505
524,1194,601,1293
450,946,592,1125
487,791,479,959
399,664,414,801
376,522,448,669
420,572,457,711
368,580,434,673
339,642,403,568
317,541,461,637
356,662,461,629
338,580,392,775
485,634,446,812
348,769,437,822
415,881,413,895
368,882,394,1029
402,1057,491,1226
391,1220,403,1470
414,1310,429,1419
347,1497,526,1521
503,1542,466,1542
429,1580,470,1659
408,1647,474,1787
429,1574,431,1621
433,1615,489,1758
494,1435,401,1502
396,1447,390,1360
407,1208,339,1328
336,1098,515,1285
365,1097,458,1314
478,1246,396,1262
388,1172,393,1366
298,1449,302,1363
316,1361,285,1465
269,1556,403,1704
310,1542,355,1701
248,1791,346,1988
353,1975,371,2064
282,1906,375,2082
287,2108,317,2012
252,2094,258,1954
291,1919,335,2165
352,1653,383,1840
348,1851,355,1911
337,1622,323,1836
287,1692,410,1718
429,1471,420,1941
353,1699,341,1476
366,1578,424,1390
337,1406,365,1538
403,1347,354,1393
372,1369,374,1201
373,1250,406,1183
382,1164,443,1158
360,1228,444,1260
337,1148,395,1207
378,1260,414,1359
342,1313,421,1477
430,1674,434,1626
352,1491,408,1931
296,1702,360,2106
342,2100,416,2161
364,2592,416,2591
312,2674,409,2954
387,3086,400,3440
295,3796,331,4037
337,4260,366,4275
450,4146,321,4645
313,4460,414,4659
370,4702,470,4445
369,4478,479,4550
374,4534,529,4670
436,4086,528,4227
461,3616,438,4242
411,3331,524,3657
449,2832,544,3160
431,2473,572,2450
512,2016,702,2066
599,1857,627,1765
548,1618,606,1647
668,1400,649,1411
599,1187,699,1272
711,1018,788,1166
684,884,685,870
735,832,768,899
592,715,715,875
542,678,729,843
659,670,645,746
549,751,526,709
494,565,579,767
560,552,528,737
480,578,505,669
424,606,465,656
545,649,419,707
413,613,383,616
483,631,462,704
472,517,426,645
537,587,513,658
474,541,480,642
465,534,464,716
420,614,431,701
422,531,474,573
453,498,468,583
429,481,365,614
416,579,459,541
498,505,470,501
388,451,482,497
398,478,490,476
485,528,395,512
415,414,521,515
366,409,461,526
438,499,442,525
435,537,536,423
501,511,466,584
439,381,447,472
559,378,502,553
443,416,486,509
505,383,538,516
634,406,570,449
622,550,675,573
673,441,713,546
733,468,665,503
652,514,632,588
669,520,672,530
631,426,759,552
596,456,482,534
572,543,523,496
556,656,609,583
623,563,597,622
553,602,580,733
586,551,673,677
686,682,691,620
802,768,844,642
919,745,942,763
995,739,1094,832
1127,761,1089,943
1139,818,1231,865
1316,762,1300,881
1303,851,1185,987
1267,855,1277,832
1077,743,1134,799
990,783,1012,844
1022,747,936,715
961,543,1008,581
983,639,942,727
813,671,828,716
899,620,850,732
875,706,909,806
967,657,1079,703
961,708,1066,782
1346,718,1333,830
1336,853,1368,938
1462,871,1492,807
1329,893,1673,907
1516,992,1479,990
1535,1064,1552,1002
1326,813,1571,1101
1380,840,1411,907
1256,813,1217,790
1137,824,1217,805
936,769,966,849
1090,717,1003,777
896,838,741,755
707,865,665,799
766,697,811,773
778,755,713,732
644,696,767,666
670,688,660,658
603,586,753,740
716,648,684,685
765,727,709,883
796,731,750,866
776,764,843,868
920,792,698,777
856,916,857,1002
787,1006,882,1145
831,1293,857,1371
858,1231,989,1321
1014,1447,1083,1535
1139,1464,1134,1456
1081,1670,1265,1878
1687,1778,1791,1971
1886,1959,1948,2076
2162,2284,2275,1980
2932,2254,3111,2426
3178,2485,3386,2689
3768,2586,3864,2999
4336,3021,4299,3002
4448,3176,4350,3230
5019,3532,4715,3528
4680,3397,4774,3342
4900,3750,4257,3598
4769,3895,4177,3632
3972,3988,3984,3739
4013,4256,3389,4031
3119,5029,3156,4665
2894,6189,2775,5831
2804,7468,2442,6921
2227,9391,2271,9032
1959,11901,1864,11904
1764,15413,1767,14252
2012,19224,1679,18400
1954,23808,1963,23048
1996,28120,1815,26936
2093,31792,1950,29744
2060,33576,2057,32776
2233,35784,2314,33064
2512,36048,2015,33160
2437,34216,2559,32408
2291,31520,2596,30512
2495,29272,2489,28384
2583,24736,2458,24904
2301,20320,2164,20296
2109,17208,2260,17304
2000,13912,1771,14398
1817,11064,1873,11391
1768,9146,1454,9028
1472,7112,1488,6995
1384,5305,1351,5552
1068,4490,1079,4572
1117,3862,1018,3771
975,3517,1042,3212
894,2876,960,2968
916,2242,789,2532
817,1954,894,2119
721,1985,893,2080
847,1871,693,1909
660,1790,783,1725
559,1858,703,1701
646,1556,763,1371
680,1426,665,1385
714,1340,603,1358
676,1404,616,1264
620,1124,687,1122
648,1173,692,1182
646,1152,577,1098
617,1092,671,1091
599,1042,628,1123
611,1022,561,1030
633,1006,764,943
636,1012,730,1084
588,966,643,968
681,1011,708,1088
634,968,672,1045
500,898,645,1146
544,874,560,1018
477,978,688,1134
574,888,619,1020
424,950,533,1064
487,1019,519,1097
518,905,502,1027
523,920,539,1025
438,969,432,1003
443,1047,471,932
485,894,551,1064
424,797,477,1068
519,828,505,1000
557,891,477,1000
409,805,544,972
505,867,420,880
463,966,446,824
398,861,448,1001
432,879,489,1053
407,967,417,999
525,1033,396,1105
379,1057,420,1185
447,1131,517,1277
439,1021,390,1261
368,1115,473,1280
329,1346,524,1267
469,1358,476,1200
413,1292,555,1549
419,1733,452,1704
387,1588,454,1744
430,1861,395,1751
411,1840,456,1918
398,2412,535,2228
510,2248,447,2160
416,2375,538,2479
493,2606,443,2408
434,2473,593,2770
467,2991,484,2747
597,2614,508,3035
589,2745,643,2720
525,2856,562,2703
521,2480,622,2668
724,2833,730,2697
680,2542,757,2656
