"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",268522,13815,309308,22856,0.0514482984634406,0.0738939826968588,0.0626711405801497
"R",940321,49458,1098204,81825,0.0525969323241744,0.0745080149043347,0.0635524736142546
"T",1208843,63273,1407512,104681,0.0523417846651716,0.0743730781691382,0.0633574314171549
