"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",401427,72696,380989,66369,0.181093947342854,0.1742018798443,0.177647913593577
"R",1586060,260256,1518961,237604,0.164089630909297,0.156425346009542,0.16025748845942
"T",1987487,332951,1899950,303972,0.167523611475195,0.159989473407195,0.163756542441195
