"","H2O.A","D2O.A","H2O.B","D2O.B","A","B"
"Ileum_CD21_1.csv",-2.06841299460723,-2.1380337134849,-1.30358184001809,-1.23809244254668,1,0.999543158502234
"Ileum_CD21_2.csv",-1.13912252166306,-1.14998495963428,-0.876964601911518,-0.835670136819149,0.99752492252208,0.990325063173792
"Ileum_CD21_3.csv",-0.58269649109096,-0.642799575817206,-0.363557370549243,-0.25927644725759,0.985907069459075,0.977121888544878
"Ileum_CD21_4.csv",-0.292183428482413,-0.312009137959764,-0.0574875256728088,-0.132300925756942,0.978329811075263,0.974213320990563
"Ileum_CD21_5.csv",2.51274350850369,41.4504908128221,3.14424950046844,41.8320827577108,0.0588238848896455,0.0528829951446847
"Ileum_CD21_6.csv",2.92468107210017,43.7491381582933,3.06885061563992,44.1656321165484,0.0128573017359175,0
"Ileum_CD21_8.csv",4.06329296525101,46.9552443078062,3.48560272816586,47.2107921618612,0,0
"Ileum_CD21_9.csv",2.17881600965599,40.1690721152436,2.14741223699067,40.7096037597029,0.0872215038891547,0.0429505563376729
"Ileum_CD21_13.csv",2.65805101341286,40.9396294221377,2.63936536732943,41.3581866861467,0.0786216435171602,0.0656689503891252
"Ileum_CD21_20.csv",3.27905414405429,43.1871528514022,3.25202316637929,43.4036326829154,0.0252705066551935,0.020488871839277
"Ileum_CD21_23.csv",1.35972609943958,1.28114311150388,1.33535477776611,1.31380670208034,0.979192453012764,0.978450723336647
"Ileum_CD21_24.csv",0.827161498840251,0.746919572069437,0.879813609436792,0.912136939841788,0.991323680654477,0.98757190007788
"Ileum_CD21_25.csv",0.568866716221017,0.559204671184446,0.616172888032258,0.688206796885894,0.995586338561294,0.99265693909154
"Ileum_CD21_26.csv",0.55583398933207,0.539730874820378,0.541077194927243,0.667018670890337,0.996028552427405,0.993138082210066
