"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",253054,21346,246929,10739,0.0843535371896907,0.0434902340348845,0.0639218856122876
"R",923912,106034,903891,53345,0.114766341383162,0.0590170717486954,0.0868917065659287
"T",1176966,127379,1150820,64084,0.108226575788935,0.0556855112007091,0.0819560434948222
