"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",1628582,334285,1575606,313715,0.205261386899769,0.19910751799625,0.20218445244801
"R",8020390,1663530,7561780,1561166,0.207412607117609,0.20645482941847,0.20693371826804
"T",9648972,1997815,9137386,1874880,0.207049517813918,0.205187785653359,0.206118651733639
