"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",3094231,760704,3119848,770739,0.245845898383152,0.247043766234765,0.246444832308959
"R",12988427,3169614,13113303,3211427,0.244033707853923,0.244898405840237,0.24446605684708
"T",16082658,3930318,16233151,3982166,0.24438236515382,0.245310722483885,0.244846543818852
