"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",3483101,753654,3607017,776869,0.21637443186402,0.215377138505308,0.215875785184664
"R",14603690,3140238,15059357,3236968,0.215030447784087,0.214947291574268,0.214988869679178
"T",18086791,3893891,18666374,4013837,0.215289212995274,0.215030353511614,0.215159783253444
