"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",1750694,355495,1732848,350953,0.203059472414939,0.202529592901397,0.202794532658168
"R",5679775,1477274,5835864,1458399,0.260093753713835,0.249902842149851,0.254998297931843
"T",7430469,1832770,7568712,1809352,0.246656032075499,0.239056790640204,0.242856411357851
