"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",33161,6375,32214,6738,0.192243900968005,0.209163717638294,0.200703809303149
"R",125320,25739,116343,27203,0.205386211299074,0.233817247277447,0.219601729288261
"T",158481,32115,148557,33941,0.202642588070494,0.228471226532577,0.215556907301535
