"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",64720,15154,69777,17188,0.234147095179234,0.246327586453989,0.240237340816611
"R",261524,50254,295370,56998,0.192158272280938,0.192971527237025,0.192564899758981
"T",326244,65408,365147,74186,0.200487978322973,0.203167491448649,0.201827734885811
