"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",40235,9143,36680,9373,0.227239965204424,0.255534351145038,0.241387158174731
"R",157277,30046,150511,30803,0.191038740566008,0.204656138089575,0.197847439327791
"T",197512,39189,187191,40176,0.198413260966422,0.214625703158806,0.206519482062614
