"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",97345,37638,87010,32242,0.386645436334686,0.370555108608206,0.378600272471446
"R",381535,126155,330242,108070,0.330651185343415,0.327244868914311,0.328948027128863
"T",478880,163793,417252,140312,0.34203349482125,0.336276398914804,0.339154946868027
