"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",60452,21520,68648,23899,0.3559849136505,0.3481383288661,0.3520616212583
"R",242342,71363,271857,79252,0.294472274719199,0.291520909890126,0.292996592304662
"T",302794,92883,340505,103151,0.306753106072115,0.302935346030161,0.304844226051138
