"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",48270,10806,46727,11329,0.223865755127408,0.242450831425086,0.233158293276247
"R",173044,35327,175838,37036,0.204150389496313,0.210625689555159,0.207388039525736
"T",221314,46133,222565,48365,0.208450436935756,0.217307303484375,0.212878870210066
