Count-435,Count-436,Count-435,Count-436
8850,2248,8308,1933
8553,1859,7840,2034
9115,1986,6817,2604
8775,2244,7474,2230
8581,1823,6888,1878
8025,1863,6722,2594
7662,1867,6223,2109
7398,1622,5994,1976
7844,1621,5929,1790
7059,1663,5963,1992
6381,1668,5465,1811
6533,1807,5175,1899
6139,1614,5077,1710
5933,2086,5133,2007
5673,1841,4841,1986
5872,1853,4609,2234
5593,2138,4791,2364
6181,1883,4572,2042
5457,1835,4601,2589
5484,2010,4900,2129
5200,2202,4234,2375
5358,2521,4488,2590
4946,2945,4108,2965
5350,2621,4572,3121
4756,3084,3972,3678
4647,3140,4204,3138
4813,3445,4188,3462
4665,3857,3898,3897
4771,4291,3862,4455
4717,5016,3645,4496
4433,4660,3713,4664
4064,5446,4002,4937
3881,5509,3236,5877
3683,6064,3553,5866
3549,6163,3143,5980
3099,6601,3053,5769
3427,7136,2921,5923
2768,7942,2787,6493
2873,7422,2687,6747
2656,8163,2661,6877
2745,8125,2323,7081
2254,8345,2460,7437
2436,8250,2169,7139
2538,8803,2606,6897
1969,8621,2358,7153
2153,9011,2193,7099
2287,9283,2140,7376
1891,8853,2255,7171
2015,8401,2295,7609
1771,8580,2144,7001
1707,8109,2125,6779
1852,7719,2248,7187
1982,8274,2063,7004
1719,7652,2301,6364
1842,7553,1913,6593
1775,7647,2460,6916
1566,7308,2364,6874
1640,6805,2260,6319
1844,6898,2239,6755
1582,6865,2030,6447
1397,6097,2423,5642
1568,5956,1955,5909
1782,5558,2438,5288
1477,5290,2337,5052
1522,4258,2625,4433
2036,4328,2534,4473
1842,3962,2436,4159
1789,3581,2625,3608
1586,3547,2692,3537
2037,2914,2482,2986
2105,2554,3146,2961
2166,2113,3094,2725
2470,2291,3141,2776
2277,2186,3532,2575
2631,1761,3520,3134
3077,1866,3763,2199
3341,1730,4250,2564
3084,1754,4401,2022
3309,1540,4742,2476
3906,1709,4845,2463
3634,1772,5820,2554
4373,1517,5545,2342
4268,1679,5852,2357
4892,1656,5727,2308
5112,1993,6655,2418
5821,1888,7121,2517
5874,1813,7433,2570
6848,1917,8179,2704
6521,2063,8213,2531
7036,2060,8639,2353
7392,2063,8990,2448
7780,1905,9259,2838
8611,2228,9698,2466
9798,1989,10250,2849
10307,2202,10340,3029
10420,2232,11301,3023
10978,2490,11261,3012
11606,2252,12409,3072
11908,2425,13577,2934
13562,2510,12397,3172
13343,2359,13188,2956
13864,2838,13461,3265
14767,2815,15040,3254
15618,2751,14837,3362
16216,2757,15182,3096
15858,2904,15581,3101
16241,2711,15451,3280
16192,2535,16520,3297
16640,2795,15841,2878
18128,3053,15928,2940
16840,2837,16560,3561
16504,2778,15895,3044
16808,2829,15663,3463
16776,2885,15554,3031
17072,2567,15136,2935
15294,2776,14425,3069
16624,2567,14819,3348
14589,2608,14937,3402
14947,2500,14310,2989
13761,2488,13257,3149
13836,2316,12717,3035
14221,2407,13305,3106
13357,2682,12818,2639
13337,2773,11274,3087
11544,2347,12011,2888
11410,2637,10336,2975
10726,2540,9808,2638
10483,2400,10138,2655
10110,2481,9144,2715
8871,2236,8404,2641
7719,2287,8296,2955
7204,2419,7351,2767
6745,2032,7516,2726
6136,2200,6502,2709
5967,2226,5917,2804
5184,2330,5949,3071
5118,2528,5963,2761
5244,2583,5241,2741
4341,2181,4724,2935
4178,2317,5095,2622
3938,2442,4818,2872
3914,2376,4562,2585
3442,2427,4349,2706
3548,2366,4045,2646
3978,2612,4180,2676
3127,2603,3689,2579
3259,2441,3410,2613
3016,2550,3648,2771
3011,2435,3343,2834
2657,2359,3380,2986
3078,2657,3146,2673
2996,2661,3694,2851
3255,2556,3014,2324
3099,2475,3246,2484
2833,2489,3033,2626
3093,2490,3455,2525
3357,2258,3280,2584
3346,2236,3665,2626
3699,2223,3614,2584
3659,2250,3455,2572
3781,2149,3804,2224
4501,2066,3909,2405
4886,2100,4098,2457
4870,2110,4600,2343
5024,2332,4925,2505
6205,1935,5129,2205
6247,2247,5549,2652
6890,2129,6516,2368
7780,2173,6557,2544
7933,2121,7285,2397
8466,2522,6608,2493
8875,2281,7559,2256
9510,2458,7938,2586
10040,2546,8314,2477
10901,2560,9308,2277
12276,2600,9363,2515
12028,2859,10153,2885
11887,2482,10166,2728
12834,2508,10551,2457
13525,2746,9983,2753
12244,2852,10266,2659
12891,2870,10969,2613
13166,2677,10504,2509
13149,2809,9499,2433
11574,2718,10153,2400
12534,2940,9552,2435
12474,2255,8486,2594
12187,2538,8857,2342
10541,2480,9031,2738
10705,2347,8773,2264
10138,2441,8010,2653
9444,2171,7738,1983
8718,1991,7694,2621
8303,2021,7235,1915
7437,1851,6934,2401
7456,2059,6639,2114
