Count-435,Count-436,Count-435,Count-436
9106,1972,10489,2189
9006,2200,11312,2587
9517,1712,10979,2235
8779,2108,11381,2430
8671,1787,9351,2239
8210,1826,9507,2590
8007,1958,9728,2171
8034,1777,8822,2182
7377,1613,8739,1973
6487,1566,8448,2295
6810,1716,7950,2100
6899,1710,8170,2266
5975,1674,7607,2112
6412,1785,7756,2048
5455,1539,6886,2259
6308,1867,6919,2109
5891,2002,6585,2109
5711,1717,6421,2336
5852,1746,6448,1968
5697,2066,6897,2286
5749,2301,6761,2277
5742,2313,6517,2743
5307,2488,5964,3075
5245,2503,6719,2742
5523,2958,6142,3304
5423,2835,5920,3390
4924,3248,6250,3569
5154,3760,6178,4340
4650,3882,5553,3953
4634,4034,5461,4249
4574,4253,5343,4785
4504,4879,5600,4614
4244,4655,5272,5693
4153,5295,4823,4982
3831,4950,4670,6090
3634,5819,4665,6571
3470,6245,4161,6949
3630,6775,4238,7287
3070,6796,3940,7656
2486,7068,3604,7787
2934,7283,3366,8642
2252,7087,3428,8614
2295,6851,3255,8362
2129,7480,3354,8079
2138,8026,3193,9124
2231,8509,3178,9781
1983,8025,2863,8885
1875,7484,3222,9479
2112,7480,3057,9323
1988,7501,2902,8391
1965,7307,3402,9112
1931,7353,2907,8885
1843,7502,2658,8820
1964,7392,2723,9495
1717,6672,3100,9227
1329,7326,3383,7925
1641,7181,3223,7681
1945,7348,3214,8231
1685,6410,3027,7500
1784,6735,3351,8253
1774,6463,3449,7286
1657,5706,3045,7112
1660,5536,3602,6456
1685,5064,3507,6144
1976,5055,3454,5871
1863,4790,3347,5279
2016,4222,3600,5073
1820,4049,3706,4721
1927,3224,3649,4426
1876,2898,3883,4224
1808,2986,3848,3849
2337,2701,3820,3364
2372,2197,3789,3755
2746,2393,4619,3330
2385,2138,4805,3484
2585,2094,5606,2975
2705,2140,5506,3285
3092,1732,5859,3048
3186,2103,6167,3048
3573,2108,6251,2775
3619,1780,7655,3017
4231,1653,7604,2948
4187,1484,8323,2576
4294,1838,8368,3136
4881,1752,9381,3081
5043,1827,9908,3009
5213,1928,11125,3395
5558,1795,11506,3619
6161,1828,12312,3972
6837,2010,12497,3559
7241,1979,13514,3560
7607,2007,13414,3566
7872,2218,13952,3963
7935,2060,14624,3918
9025,2070,15048,3824
9078,2026,16013,3877
8954,2237,17136,4175
10253,2557,17000,3647
10153,2292,19152,4076
12282,2116,18896,3846
11391,2449,19328,3838
12171,2443,19800,4004
12664,2417,20520,3908
13300,2463,21600,4637
13673,2735,21760,4357
13986,2401,21888,4372
13902,2704,23336,4501
14251,2779,23272,4721
15390,2639,24128,4299
15169,2602,22736,4493
14599,2503,23288,4368
15888,2603,23608,4177
15557,2585,23416,4109
15296,2819,22952,4235
15582,2384,23040,4109
15600,2480,22576,4319
15682,2243,21272,4135
14930,2420,20984,4278
13204,2362,21032,4628
13768,2404,19600,3808
12625,2461,20000,3488
12548,2236,20416,3829
11706,2585,17824,3985
11594,2084,17792,3529
11653,2482,16560,3989
10423,2297,16448,3259
10789,2189,15989,3871
10204,2340,14561,3264
9691,2516,13443,3119
8800,2137,12994,3679
8068,1950,12577,3663
7268,2295,12032,3811
6772,2118,11329,3551
6767,2358,11173,3163
6007,2279,9634,3381
5215,1974,9062,3412
5506,2563,8877,3482
4526,2057,8620,3251
4711,2098,8081,3388
4362,2291,7529,3371
4453,2438,7588,3349
3592,2581,6653,3694
4014,2723,6165,3609
3423,2627,5962,3482
3214,2271,6030,3349
3326,1981,5627,3202
3021,2566,5019,3269
2791,2432,5118,3386
