Count-435,Count-436,Count-435,Count-436
210,104,226,127
271,116,161,137
139,103,169,131
175,155,326,106
121,181,221,140
183,114,220,121
187,185,138,177
107,166,165,155
156,153,160,138
162,120,178,243
213,122,189,163
123,151,190,143
113,159,273,162
123,175,232,168
162,109,132,179
191,183,176,151
67,141,208,192
178,196,155,133
181,224,149,132
146,152,163,171
158,124,192,124
155,115,102,131
120,161,138,129
191,148,142,136
74,124,129,146
156,145,77,154
164,134,199,173
87,182,167,196
126,259,171,205
100,172,135,139
200,258,213,222
129,254,137,151
108,196,212,156
119,262,188,197
71,223,139,198
90,149,136,211
88,272,127,232
148,137,129,238
104,193,182,264
129,162,75,180
131,292,110,183
135,291,163,284
99,214,140,241
121,262,192,259
107,190,140,229
87,172,162,257
120,272,132,167
123,208,113,145
70,246,97,168
123,216,100,252
66,196,108,229
110,146,144,124
167,247,160,149
110,227,111,231
69,130,111,208
82,119,132,196
100,164,118,154
92,155,65,123
101,129,160,214
148,146,130,211
93,153,97,116
111,217,151,183
138,161,133,139
112,113,165,135
103,167,94,188
103,93,173,116
131,131,141,146
112,162,146,169
175,102,174,106
95,122,189,124
100,135,189,119
141,181,113,145
174,153,164,162
88,133,238,161
178,96,154,128
132,70,221,230
160,134,158,156
77,117,180,152
174,126,226,169
119,159,205,127
209,129,205,145
136,145,206,171
120,124,268,140
162,184,350,171
119,76,235,200
149,172,230,136
183,84,226,76
131,111,251,174
152,165,317,165
187,157,312,192
158,67,204,218
148,167,374,177
218,185,300,129
229,124,282,164
190,160,384,169
155,178,368,166
211,102,310,191
168,102,415,91
207,117,401,169
202,158,387,144
238,116,443,141
307,162,439,167
208,168,346,165
355,143,357,245
185,85,391,205
288,126,427,196
292,154,483,172
279,171,438,181
330,91,427,228
340,181,382,208
176,159,366,224
147,127,453,135
221,126,540,219
344,168,540,218
250,138,440,132
153,132,416,150
284,189,432,121
183,151,464,235
271,127,321,177
198,161,482,162
296,86,363,141
211,137,429,180
205,151,448,207
223,173,341,124
202,145,286,180
171,128,362,165
165,155,460,175
170,132,360,180
134,129,321,175
206,119,411,158
148,144,323,157
186,117,258,172
161,142,192,203
143,121,293,177
178,137,299,213
120,143,294,225
191,159,322,198
95,153,231,136
171,141,219,319
139,162,249,226
81,182,216,135
109,194,211,271
109,143,186,238
129,143,369,255
61,152,217,165
78,152,259,212
146,126,210,166
94,173,228,198
148,124,195,256
175,184,215,146
138,167,167,181
104,157,166,146
86,144,285,177
117,168,185,146
121,83,263,208
93,164,133,118
121,107,200,134
99,94,228,201
141,126,210,184
107,190,178,176
125,119,259,141
128,163,140,158
110,106,202,134
154,155,186,135
125,139,183,195
136,154,171,106
141,108,158,152
132,81,234,123
181,162,198,163
111,179,223,127
113,146,191,98
213,84,296,239
160,160,167,157
227,141,275,160
212,111,226,133
177,131,186,137
168,112,302,154
291,95,225,121
273,110,339,183
201,119,227,196
157,154,259,97
214,103,249,100
203,85,256,204
236,139,287,167
168,101,163,167
199,68,255,188
246,162,207,154
213,94,301,102
205,78,222,147
175,90,213,160
196,157,229,152
133,160,232,159
129,131,144,102
143,104,190,108
129,112,181,115
205,142,193,88
160,125,137,103
142,139,128,208
135,221,168,122
132,72,132,168
148,121,147,129
161,146,144,88
179,112,136,210
73,88,150,130
133,126,142,135
130,139,125,101
127,171,137,127
104,106,137,100
110,137,155,162
116,149,158,130
89,137,139,92
99,192,105,70
96,93,161,92
141,153,138,135
121,134,166,94
126,177,95,164
101,123,124,97
120,51,104,158
111,88,112,134
147,104,103,143
155,160,167,103
141,116,123,108
85,138,102,127
92,98,126,114
90,125,124,149
129,126,99,109
75,98,99,130
119,135,129,113
79,87,80,91
81,110,111,125
87,155,129,147
110,129,94,162
157,115,142,151
80,136,131,140
121,129,100,93
87,154,92,131
154,102,119,187
88,144,53,110
118,125,116,97
109,114,102,123
95,106,131,122
122,77,141,218
120,100,90,90
146,168,96,91
94,94,108,88
129,50,112,152
95,179,134,123
88,67,87,190
86,116,128,145
96,109,126,181
109,76,88,71
106,162,70,55
95,116,85,131
111,120,171,159
93,119,126,104
78,215,115,114
143,127,95,114
129,114,151,153
112,139,107,109
55,100,107,155
117,103,105,203
115,130,144,114
142,192,165,115
74,222,89,115
91,146,218,190
165,164,157,153
124,179,121,157
138,176,130,216
207,156,98,263
123,225,205,196
118,154,144,195
197,250,227,275
171,153,158,162
173,116,131,139
162,270,174,157
244,278,170,210
182,261,152,222
161,193,212,264
176,162,220,154
122,205,139,126
205,198,154,91
156,183,230,184
146,169,223,174
180,178,156,176
125,198,146,157
145,195,218,167
203,203,151,148
94,183,130,115
166,215,119,105
144,125,148,200
112,177,171,157
145,130,104,200
192,117,103,191
67,131,131,103
166,153,126,131
75,175,176,147
124,125,116,159
145,105,153,147
143,175,134,135
147,175,174,158
84,142,110,133
109,206,129,117
99,132,120,186
54,175,136,194
92,185,121,94
59,146,198,219
140,163,82,139
119,154,124,208
129,128,89,154
101,189,144,173
102,277,100,144
137,192,108,122
74,177,133,233
106,200,80,177
110,137,160,214
151,178,153,206
108,122,100,114
147,187,235,207
125,141,165,199
167,150,194,190
139,225,173,183
146,244,63,253
186,161,122,180
204,172,127,314
137,239,130,263
121,127,175,227
126,148,159,176
179,260,173,216
178,206,147,229
231,142,137,204
173,247,248,254
251,207,190,243
186,238,218,157
225,296,235,201
186,210,237,268
182,189,406,237
308,129,330,275
239,246,314,219
345,194,331,172
282,249,339,238
327,248,386,175
283,182,425,233
372,201,444,233
374,150,439,209
358,266,366,303
359,125,380,140
374,180,479,255
304,210,504,271
436,188,390,266
537,215,475,282
477,105,461,300
417,227,527,114
402,229,441,238
363,102,350,158
438,197,336,186
361,202,525,144
327,138,463,177
329,203,418,177
306,175,438,198
357,158,335,194
283,166,421,225
296,145,432,151
221,133,333,152
300,91,245,137
187,185,384,160
258,148,321,154
184,93,289,152
260,105,239,140
184,122,237,122
275,248,209,207
253,173,253,188
204,202,224,165
193,100,207,184
174,178,196,139
157,70,155,117
137,70,249,100
149,125,156,86
179,94,185,181
125,132,282,183
152,69,173,188
139,174,160,135
225,108,187,116
160,135,174,164
125,172,172,200
149,132,118,114
151,115,187,86
172,106,171,100
119,117,179,141
93,116,259,105
123,167,141,159
182,141,167,100
107,114,218,103
168,145,154,113
150,113,249,123
155,172,198,116
183,115,166,153
175,114,182,91
163,147,190,141
203,100,231,170
238,107,292,167
210,131,243,151
184,106,234,110
190,123,313,158
184,153,231,132
279,172,260,138
281,224,314,190
207,129,290,71
181,159,181,146
172,126,276,141
238,178,229,154
196,138,190,132
189,180,220,143
231,84,251,113
255,96,285,109
214,134,216,191
223,96,220,285
265,136,168,145
153,108,212,180
242,211,253,96
174,199,284,135
265,185,306,196
244,212,182,155
138,281,260,269
207,237,363,239
201,273,257,317
319,332,337,390
224,429,381,271
236,413,352,438
172,491,287,459
246,535,327,510
310,674,364,600
287,701,371,650
252,921,470,634
226,684,309,921
309,860,316,942
278,769,399,1055
279,921,398,864
141,718,404,982
221,789,462,744
241,788,372,753
159,869,357,781
214,648,404,744
243,624,456,773
171,620,470,717
176,658,337,757
210,790,423,733
134,485,429,645
245,449,294,517
108,556,256,721
203,507,323,435
177,382,287,350
96,428,349,449
134,407,346,503
88,372,329,330
117,351,234,239
111,282,178,268
100,374,319,219
86,266,265,307
114,257,234,228
99,339,196,315
131,282,178,331
96,256,229,325
125,252,184,149
107,250,192,208
136,316,214,193
72,252,230,169
196,193,171,272
73,264,206,292
129,275,181,209
111,202,190,248
128,177,173,295
140,361,176,184
132,249,157,228
86,213,288,252
