"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",85839,21331,94676,23108,0.248500099022589,0.24407452786345,0.246287313443019
"R",310779,67534,334865,73161,0.217305545097964,0.218479088587938,0.217892316842951
"T",396618,88865,429541,96269,0.22405690109879,0.224120631092259,0.224088766095525
