"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",26541,6853,27290,5172,0.258204287705814,0.189519970685233,0.223862129195523
"R",81960,20679,87653,15606,0.252306002928258,0.178042964872851,0.215174483900554
"T",108501,27532,114943,20778,0.253748813374992,0.180767858851779,0.217258336113385
