"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",30815,6537,41604,9959,0.21213694629239,0.239376021536391,0.22575648391439
"R",102670,20008,145485,30484,0.19487678971462,0.20953362889645,0.202205209305535
"T",133485,26545,187089,40443,0.198861295276623,0.216169844298703,0.207515569787663
